,datetime,machineID,voltmean,rotatemean,pressuremean,vibrationmean,voltsd,rotatesd,pressuresd,vibrationsd,error1count,error2count,error3count,error4count,error5count,model,age,failure,time_diff
0,2015-01-02T05:00:00Z,5.0,175.674630776831,460.62122635721914,97.92848769011385,38.59103072467397,14.915481781618574,60.620670069223365,10.824448052965824,4.355144388922147,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,3.0
1,2015-01-02T08:00:00Z,5.0,174.72599650071578,456.131986680857,97.73272103203855,39.22759494555001,15.527181396012779,59.90820315003806,10.349437366204146,5.308114149959564,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,6.0
2,2015-01-02T11:00:00Z,5.0,175.6390309907787,462.4382714420954,99.92969598545902,39.37352789191607,17.261613366776388,47.485081943551855,9.914235156034263,5.3076779690007045,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,9.0
3,2015-01-02T14:00:00Z,5.0,174.3719767367133,464.8624861002915,101.78681554028046,39.8229743277429,15.876757221629047,48.06023599374324,10.515055685641984,5.233336945051802,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,12.0
4,2015-01-02T17:00:00Z,5.0,172.73956517568286,465.71819624314855,100.4756065167548,40.519679244307454,17.050753964690607,48.47762882034733,10.391322910883435,5.70150963167602,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,15.0
5,2015-01-02T20:00:00Z,5.0,171.8280275637862,467.5790855148741,100.01366935968369,40.39468918520869,16.675130738110685,48.133590990399846,9.510092019573804,5.535307466321704,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,18.0
6,2015-01-02T23:00:00Z,5.0,170.07093322312747,471.07065281656196,100.46462465958427,41.032553635258076,17.942152730108333,39.13848340424171,9.500980986567543,5.417241460739149,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,21.0
7,2015-01-03T02:00:00Z,5.0,167.3346159436994,464.53162320735504,98.80355733175705,41.27331154865961,17.47312664492976,34.37373998488711,10.48746952202278,5.18133530311405,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,24.0
8,2015-01-03T05:00:00Z,5.0,164.44571870934826,460.1097518180443,99.06812488499628,41.61086820601985,15.400802292438488,44.603841720880155,10.44489042704655,4.6895523342698935,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,27.0
9,2015-01-03T08:00:00Z,5.0,164.97786740327987,460.6160377459812,99.13455987488993,41.00428186511146,15.128143542607875,45.84370223566352,9.946849551781824,4.012961879110317,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,30.0
10,2015-01-03T11:00:00Z,5.0,163.78649667323054,460.8001623224262,98.72833051877632,41.38766414095789,12.547920764623036,45.989039101396415,10.658240898981747,4.1298275324425235,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,33.0
11,2015-01-03T14:00:00Z,5.0,164.23807786558154,456.09932267112816,96.8863592003062,41.01258789175003,13.182787515430393,47.9166052011085,8.935080036638617,4.2231953684280645,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,36.0
12,2015-01-03T17:00:00Z,5.0,166.90568675234908,448.34667388080805,97.53679739804173,40.46931626682478,13.950552560119029,50.22428800678216,8.680095494642169,3.701468621294728,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,39.0
13,2015-01-03T20:00:00Z,5.0,167.1940855807644,452.06859351686927,97.9984582058353,40.34720861102429,13.776237512927047,50.91349211827901,8.755995558560075,4.540137994315874,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,42.0
14,2015-01-03T23:00:00Z,5.0,168.30152610981682,446.4956541420426,98.80885832063022,40.0068851952749,12.334847894432846,50.79815130433939,9.08953708750365,4.670942041954306,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,45.0
15,2015-01-04T02:00:00Z,5.0,170.1363568262311,447.6611387104483,99.82685860211956,39.55113494147394,11.743412608190965,51.266714935171,8.607969815204372,5.036223944204816,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,48.0
16,2015-01-04T05:00:00Z,5.0,168.61691057256414,445.9097809346244,99.9880235159531,39.25885454156408,14.242407507348016,41.20559035685889,8.700813064892559,5.296505643112236,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,51.0
17,2015-01-04T08:00:00Z,5.0,168.8243287870281,446.47830499292763,101.12947744015564,38.76918419462987,15.436130924985079,40.80297165094257,8.371508642605402,5.207961594824639,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,54.0
18,2015-01-04T11:00:00Z,5.0,170.07784047841716,446.4898301271617,101.18146229919313,38.61927187469336,15.404899661936012,40.52039752042069,6.441539463061577,5.023672402557121,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,57.0
19,2015-01-04T14:00:00Z,5.0,169.27612077345037,448.15945114510566,99.96140587500076,38.812002618961685,15.22699613982141,36.200934934859376,8.109920368436686,5.421307875083518,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,60.0
20,2015-01-04T17:00:00Z,5.0,167.61177029546772,458.0157521044825,99.748429655075,39.317227551948406,14.705198382377764,34.7669485758081,9.347503767157487,5.575682511213966,0.0,0.0,0.0,0.0,0.0,model3,2.0,False,63.0
