,datetime,machineID,voltmean,rotatemean,pressuremean,vibrationmean,voltsd,rotatesd,pressuresd,vibrationsd,error1count,error2count,error3count,error4count,error5count,model,age,failure,time_diff
0,2015-01-02T05:00:00Z,25.0,170.69174840620187,460.8744428687257,98.61378429213389,40.605853622825926,14.363286547564911,55.231339462508345,7.451417922835543,4.772581184441473,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,3.0
1,2015-01-02T08:00:00Z,25.0,171.38579639231,458.4690858629015,101.01420762194977,39.89349234867859,13.969829961751444,56.394902135411634,7.1911883104589025,4.060256883649283,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,6.0
2,2015-01-02T11:00:00Z,25.0,174.33073149492154,457.1787310684282,99.56387236836531,40.42210654617675,11.44069897955742,55.76577995884722,9.307436797747174,3.812102063875749,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,9.0
3,2015-01-02T14:00:00Z,25.0,173.67576071001002,448.08607089943115,100.17109628745264,40.951697661656816,12.400144680602846,54.67829196747815,9.454981430429683,3.9036658224334655,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,12.0
4,2015-01-02T17:00:00Z,25.0,172.66965305611637,443.8411832315856,100.5969192413774,41.904500681644286,11.677832955219545,50.926436426206024,9.963280904409805,3.7039505240052426,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,15.0
5,2015-01-02T20:00:00Z,25.0,171.62893901163338,439.40856334902196,100.79937704942301,42.41741602417181,11.630622645545582,53.66498998799045,10.828392455134606,3.6091620008229683,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,18.0
6,2015-01-02T23:00:00Z,25.0,173.2676184058292,434.90479888192687,101.12310566668027,42.84205723592064,15.177585497383028,55.42579224842456,10.581581262575963,3.322564379072063,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,21.0
7,2015-01-03T02:00:00Z,25.0,172.31037834766022,434.1973769819864,101.09310501623449,42.20968149737704,15.388232937192614,55.47166106730151,10.576663045938094,3.656494061927209,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,24.0
8,2015-01-03T05:00:00Z,25.0,173.53854715564185,441.09495310841277,100.84573247559959,42.50577417901645,14.257723963929665,59.11637444024061,10.547643489125072,3.52482839420762,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,27.0
9,2015-01-03T08:00:00Z,25.0,172.8245562840536,443.88060791646416,100.67486316643549,42.009719510344965,13.79530817705708,59.89918864161263,9.482117116053107,3.637164594441373,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,30.0
10,2015-01-03T11:00:00Z,25.0,171.23667093321285,442.21354926088685,102.41386461148844,41.38084220664726,14.787317279360252,50.64517252291009,8.098329268343939,4.020870306201978,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,33.0
11,2015-01-03T14:00:00Z,25.0,170.35086821523575,448.5385509583573,100.52535676621069,40.93269992749025,15.022901266553786,52.29916901056304,8.418270814167307,4.082910060638348,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,36.0
12,2015-01-03T17:00:00Z,25.0,169.8352372931305,443.8341284932045,99.27501687824154,40.0221956930094,15.07958389464493,54.87303194870579,8.77501000255957,3.695601229434733,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,39.0
13,2015-01-03T20:00:00Z,25.0,169.31134153489603,444.83627484825683,99.11958483515993,39.417215046376185,15.327232250445654,51.38165553020846,8.419303383982848,3.843851459505893,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,42.0
14,2015-01-03T23:00:00Z,25.0,166.66759340916926,445.94268714125235,98.82197269785335,39.14772671620807,12.415858176329618,49.83096204590443,9.361792313346452,3.846673763207909,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,45.0
15,2015-01-04T02:00:00Z,25.0,166.58323230501628,447.3975451124728,99.10918663977678,38.717853122116274,12.680785890427547,45.578141131492146,9.863204619564613,4.022273128548573,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,48.0
16,2015-01-04T05:00:00Z,25.0,166.28195672304784,443.2270944789862,99.7466697287154,38.17594310214885,14.550566834030715,45.744603416946404,9.882155341397207,4.148908149038505,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,51.0
17,2015-01-04T08:00:00Z,25.0,166.01618312820946,443.92412636246405,99.537766657749,38.892916822195396,14.08670337889192,52.609174838745155,10.106395508232387,4.666879104843707,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,54.0
18,2015-01-04T11:00:00Z,25.0,166.49352371825643,445.0119545142322,98.8149170628097,39.43630335957649,14.976273431860285,54.709177065531776,10.785119293904676,4.682302789442876,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,57.0
19,2015-01-04T14:00:00Z,25.0,168.66491799067768,446.29544016924433,100.146809231896,39.3765571930544,14.929613943609445,53.866121043799794,11.742574978054929,5.165605758234028,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,60.0
20,2015-01-04T17:00:00Z,25.0,168.55285909616586,451.7526197668351,101.79013405798534,38.94219875638886,14.886309095054582,50.4935087445214,11.11261675166083,5.584645361452076,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,63.0
21,2015-01-04T20:00:00Z,25.0,170.4977365501953,450.407309538254,100.86564286882395,39.46145087796925,14.851771566045372,54.06842103162277,11.173402026127672,5.401057567977445,0.0,0.0,0.0,0.0,0.0,model4,16.0,False,66.0
