,datetime,machineID,voltmean,rotatemean,pressuremean,vibrationmean,voltsd,rotatesd,pressuresd,vibrationsd,error1count,error2count,error3count,error4count,error5count,model,age,failure,time_diff
0,2015-01-02T05:00:00Z,18.0,171.76575171707898,446.3475367216863,100.42474170131534,42.449953984511204,15.979105694593725,53.226798274012616,9.197114485753486,4.855868880677379,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,3.0
1,2015-01-02T08:00:00Z,18.0,168.40659622583436,437.71882237251646,101.53300032886663,42.37485926116467,15.62753571481706,50.630283593094966,8.742343868971918,5.250919037562091,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,6.0
2,2015-01-02T11:00:00Z,18.0,170.00390453011948,433.68140839845324,101.92004146671884,42.519169057788574,15.486615515646562,43.88911250895682,8.770966902330732,6.412575986904807,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,9.0
3,2015-01-02T14:00:00Z,18.0,173.5499581737565,435.23830411362366,101.26303976683391,41.575918457194575,13.005168579098502,49.3282408422524,7.8640675607781505,6.5021278190688925,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,12.0
4,2015-01-02T17:00:00Z,18.0,172.21730075121002,436.2259402067051,101.42770648228228,40.55200997533236,13.654146532103002,48.5531374260727,7.9541987439642226,6.207962820797348,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,15.0
5,2015-01-02T20:00:00Z,18.0,171.2730251806489,438.67680654951835,102.58962514397552,39.782439029402816,14.199675384885134,44.901238337002496,8.305649597996071,5.909512480215692,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,18.0
6,2015-01-02T23:00:00Z,18.0,173.32562964693093,434.78213967927553,103.2613095409994,39.480964315210365,16.04979368220107,46.30077819884558,7.732337637354902,5.582762630080175,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,21.0
7,2015-01-03T02:00:00Z,18.0,174.11553970140528,440.9172719686712,101.8435473245824,39.7275824574096,16.76497893199375,48.157266601833065,7.888588430916085,5.497243741601012,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,24.0
8,2015-01-03T05:00:00Z,18.0,172.99401878581799,445.59603163984116,102.97532511024288,39.592421373641656,17.206578752969016,49.74373977103402,8.190067885711121,5.458384416529132,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,27.0
9,2015-01-03T08:00:00Z,18.0,173.85928118259113,448.85302650436967,100.67439194488632,39.81645998444685,16.02741741732346,47.72972930389679,8.546308334807264,5.443471908542287,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,30.0
10,2015-01-03T11:00:00Z,18.0,173.97228676721954,442.7245987875959,100.96570713203222,39.37196014279388,15.80647157911327,53.48179904106987,8.616249085029628,4.77024257848116,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,33.0
11,2015-01-03T14:00:00Z,18.0,175.39531115283816,437.70072840577285,100.33000259970244,39.13476317651713,17.476524604623034,50.405342130260685,9.938771888836676,4.9509790279838475,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,36.0
12,2015-01-03T17:00:00Z,18.0,177.89653779551048,437.4841929737167,99.07792720744615,39.22302202339896,15.830273103584876,48.19112445076087,11.199554775798598,4.934079523912499,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,39.0
13,2015-01-03T20:00:00Z,18.0,179.97425190332268,439.0276259042831,98.57576813879156,39.302465034563724,17.2723929728918,49.39127192496864,10.82203573802352,4.938972640561687,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,42.0
14,2015-01-03T23:00:00Z,18.0,175.3126011682399,447.8012223063216,97.9393260349717,39.27055253717828,17.728024273551718,48.1731325568752,12.24525970673964,5.141460111353512,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,45.0
15,2015-01-04T02:00:00Z,18.0,171.81971841988164,451.4447829566951,99.34199345535671,39.707616059604156,18.603911887884482,51.42971081865974,12.176030158603401,5.659999367461027,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,48.0
16,2015-01-04T05:00:00Z,18.0,171.72542638826437,448.31675817637927,98.22366141801264,39.52866872077088,17.90836441198706,54.37013817320975,11.822427095462446,5.4816118722881635,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,51.0
17,2015-01-04T08:00:00Z,18.0,170.83866856899058,452.7836637286472,98.60134572889044,39.5505743155742,18.154333876949558,57.74021823453327,12.015564537799316,5.255268475810707,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,54.0
18,2015-01-04T11:00:00Z,18.0,168.93254198216468,458.68777881154654,97.1557897854415,39.89126958549106,18.17137090131568,49.044952193233996,12.426731046890476,4.433698125747835,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,57.0
19,2015-01-04T14:00:00Z,18.0,166.76148394915614,462.61736821025596,99.0655743233174,40.81208757764076,15.760537234697974,45.45144940149528,12.122793745989995,4.167701186162852,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,60.0
20,2015-01-04T17:00:00Z,18.0,165.04960742208445,465.9680800623154,100.281419901297,41.04912019678302,15.082848608873675,43.980342321033355,12.445606425601193,4.349868610881163,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,63.0
21,2015-01-04T20:00:00Z,18.0,164.2154297176374,467.65401621607316,100.26543034552596,41.230314196400755,11.282467209749152,44.30173974582425,12.690243060844569,4.324206874821746,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,66.0
22,2015-01-04T23:00:00Z,18.0,165.09726445342756,470.4694634938888,100.12576815431095,40.96788812615841,10.775942036762967,48.5006433970819,11.115919531206725,5.278254652576357,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,69.0
23,2015-01-05T02:00:00Z,18.0,167.37321377769703,458.44073952957365,99.1454748421688,40.18813790560032,9.296484971939758,47.53298169261697,10.890092992898703,5.009313568759588,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,72.0
24,2015-01-05T05:00:00Z,18.0,169.22645833705334,459.3871452989946,100.47511482987305,39.68329480344998,10.796380522828317,47.03477403550286,10.978324696379767,5.610181803811422,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,75.0
25,2015-01-05T08:00:00Z,18.0,169.3026647270668,459.5044814446856,100.16670968720007,39.210436803462976,11.253229356174456,49.988341739783046,10.747676723193429,5.50540521071937,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,78.0
26,2015-01-05T11:00:00Z,18.0,169.08784415589537,459.9485753873517,102.42081831619949,39.99048314933381,13.65392953476986,53.20712506369378,10.032729169911066,5.604189536968844,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,81.0
27,2015-01-05T14:00:00Z,18.0,167.4266305453431,457.0360968626642,102.29601960884129,38.94307320217248,14.87126708636977,55.108013384017546,10.019738954662367,5.8298077863288675,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,84.0
28,2015-01-05T17:00:00Z,18.0,166.6287187412585,451.33468580296,101.12071726596994,39.08385578949268,15.408354803944295,55.52238457565424,8.251416186980084,5.858358156358626,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,87.0
29,2015-01-05T20:00:00Z,18.0,165.8771775536027,452.2824697868178,100.0738244310193,38.998726787276865,15.645242491724739,58.22918039459741,8.822602241201865,5.8018254831093286,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,90.0
30,2015-01-05T23:00:00Z,18.0,167.0298761068906,448.376611462623,100.12293460946323,38.98012541561899,15.709419399068766,53.394398438303355,8.780640492356529,4.598985933228706,0.0,0.0,0.0,0.0,0.0,model3,15.0,False,93.0
