,datetime,machineID,voltmean,rotatemean,pressuremean,vibrationmean,voltsd,rotatesd,pressuresd,vibrationsd,error1count,error2count,error3count,error4count,error5count,model,age,failure,time_diff
0,2015-01-02T05:00:00Z,52.0,172.36483043540824,448.5464877794328,104.41575572801544,41.17087567909453,18.72529268086853,40.9675406630428,11.696135708991315,3.819319686592592,0.0,0.0,0.0,0.0,0.0,model3,14.0,False,3.0
1,2015-01-02T08:00:00Z,52.0,171.9272879850896,451.43120433674505,102.44893322774787,41.125057482358606,19.340476312368494,41.43487291565597,12.915972673249529,3.8999808656477697,0.0,0.0,0.0,0.0,0.0,model3,14.0,False,6.0
2,2015-01-02T11:00:00Z,52.0,169.80774559296518,443.8284626193016,103.4884575193512,40.66760358233242,19.521321125840558,47.2993955901962,13.414769998429966,4.176703298786234,0.0,0.0,0.0,0.0,0.0,model3,14.0,False,9.0
3,2015-01-02T14:00:00Z,52.0,169.18389507256902,444.07237616330565,101.61626569439987,40.77238745540021,19.483744658510087,46.01375484814806,13.556168637073071,4.107983760070718,0.0,0.0,1.0,0.0,0.0,model3,14.0,False,12.0
4,2015-01-02T17:00:00Z,52.0,170.67247984217772,450.75370684466253,100.57873013264474,40.452830759458905,16.920020047371313,46.03998818893125,12.70580339506069,3.7995197834246515,0.0,0.0,1.0,0.0,0.0,model3,14.0,False,15.0
5,2015-01-02T20:00:00Z,52.0,170.19476776844468,449.78582281625575,100.03625551675607,39.9134917037629,17.17923577850937,46.33938022981967,12.105098527555935,3.857716289515509,0.0,0.0,1.0,0.0,0.0,model3,14.0,False,18.0
6,2015-01-02T23:00:00Z,52.0,168.92721225413868,449.6271881497233,101.18914015314886,39.9609644368961,14.762458844799573,50.12951721397586,10.368790890607222,3.658566918973453,0.0,0.0,1.0,0.0,0.0,model3,14.0,False,21.0
7,2015-01-03T02:00:00Z,52.0,165.49174337549982,446.68855817766837,102.08976026140974,40.53436102052189,13.772299739125069,50.31403760357625,10.353788431349221,3.5405951298680765,0.0,0.0,1.0,0.0,0.0,model3,14.0,False,24.0
8,2015-01-03T05:00:00Z,52.0,164.57264108851484,438.530200804499,100.66129257393492,40.295875111967824,13.409096305809353,50.39468023826807,10.221660673343628,3.596824060764164,0.0,0.0,1.0,0.0,0.0,model3,14.0,False,27.0
9,2015-01-03T08:00:00Z,52.0,164.21695561885963,434.45178960866167,101.71709586339979,40.46341318246784,12.219094147651465,48.3082640007829,8.83553553348384,4.357394773295636,0.0,0.0,1.0,0.0,0.0,model3,14.0,False,30.0
10,2015-01-03T11:00:00Z,52.0,166.41212061084101,440.44900984500197,100.59024638821751,40.6264003579006,12.717708617575802,43.775906124942026,7.695016879369363,4.053740820236668,0.0,0.0,1.0,0.0,0.0,model3,14.0,False,33.0
11,2015-01-03T14:00:00Z,52.0,163.71038088978534,450.4402461778968,100.8952933313393,40.575355444609855,12.773302855369035,47.6373181783374,6.750416668501651,3.8765531459703872,0.0,0.0,0.0,0.0,0.0,model3,14.0,False,36.0
12,2015-01-03T17:00:00Z,52.0,165.8985245929571,443.30297538583153,100.69819965245846,40.608920921725705,12.49477149640049,49.34578212424554,6.518098740745952,4.326884640831151,0.0,0.0,0.0,0.0,0.0,model3,14.0,False,39.0
13,2015-01-03T20:00:00Z,52.0,164.72143789911914,440.8529094384115,102.4653311000132,40.74450329330021,13.207945338358044,50.84909777905941,8.081630553916904,4.859814607797324,0.0,0.0,0.0,0.0,0.0,model3,14.0,False,42.0
14,2015-01-03T23:00:00Z,52.0,165.5368500695873,433.932088103175,106.23362584859623,41.12246044769283,13.63041760334999,48.412906017742145,13.38409340682702,4.8946820221196505,0.0,0.0,0.0,0.0,0.0,model3,14.0,False,45.0
15,2015-01-04T02:00:00Z,52.0,166.96260762290845,439.9543465593026,107.98195490549831,41.410297223528325,13.660609815306639,47.262224920040175,13.877575217630945,4.8297091706206725,0.0,0.0,0.0,0.0,0.0,model3,14.0,False,48.0
16,2015-01-04T05:00:00Z,52.0,169.97332277482926,443.74021731765436,112.21433457595195,40.94270712074768,14.122078434454608,43.723201462947074,14.882335475023966,4.913510167309735,0.0,0.0,0.0,0.0,0.0,model3,14.0,False,51.0
17,2015-01-04T08:00:00Z,52.0,170.20442523786124,442.8116668276692,115.19415644408186,40.26136940092036,13.726141730859744,43.924800464919855,14.316901504527257,4.569567897144307,0.0,0.0,0.0,0.0,0.0,model3,14.0,False,54.0
18,2015-01-04T11:00:00Z,52.0,169.21097636557084,446.8607141885597,117.15684238696596,40.378845076990814,14.190199281011749,48.04982032670476,14.281990651499472,4.875189800263371,0.0,0.0,0.0,0.0,0.0,model3,14.0,False,57.0
19,2015-01-04T14:00:00Z,52.0,170.38332919530816,442.8068013382963,120.24640387346129,40.47076105118924,14.412134756437053,41.797871835267436,13.259224545453401,4.904482746782729,0.0,0.0,0.0,0.0,0.0,model3,14.0,False,60.0
