,voltmean,rotatemean,pressuremean,vibrationmean,voltsd,rotatesd,pressuresd,vibrationsd
2,-0.0841620974534294,-14.775661046209677,-0.9426448643499299,-0.008659428615324316,-1.1529255605164543,3.5303802400969104,0.8693438950382557,0.08849692311099222
3,0.56591134940291,5.563149365559127,0.8189766226086306,0.12256641146365155,1.8356269971682675,-6.973489248026155,0.5788603600260629,-0.20739814658306077
4,-1.0358017101996495,5.772835088000363,-1.6297229171725292,0.7984448667706658,-1.868941690519847,2.087697896597753,-0.533758571621263,-0.5166496695614482
5,1.9309952577019658,-0.866549917623388,-0.05352377891665583,-0.6257531407903016,-0.36129330162791007,-4.645035153859617,0.9560589226871858,0.5354974909682353
6,-1.521585335035354,1.4544101260131015,-0.038801028380817115,-0.3219146145067384,1.4605203559834248,3.1782653645205556,-1.4628383724206113,-0.41121064848053557
7,-0.297038458756532,0.6866047325045201,2.3707715314759668,-0.6981774706601058,-0.05307478809266897,6.389479342022959,0.4048566475387556,0.004397425886997652
8,1.9234550790371827,-2.2806911932339062,-0.28525089019765915,1.2354465543289876,-0.19479512913277297,-7.836628410316848,-0.22968384484923732,0.31448339089834665
9,1.4269344941502027,-7.267438031104518,-0.014815467334571508,0.3002529150805415,1.3102515923383962,0.6995186901575039,1.7358734937251707,-0.31975596336950307
10,-1.0667456729716207,14.316526830215366,0.08257721067953128,-0.260364522699426,-0.8313176016473207,-11.023469220500843,-1.353580891517149,-0.2960445934995981
11,-0.13517572488245833,-11.048808589533508,-1.128822575730723,0.10394144527793259,-1.209931523267942,10.638991406343926,-0.17549146593296072,-0.5152531986694893
12,-1.2664240354302194,1.3336517783365025,0.1613008282854338,-0.8570492129878602,0.5276662327324928,-2.62874828233403,0.05987726432223539,0.8180874880303382
13,0.09403946016638542,2.386621766789517,1.5754389280155152,0.1513138657145987,0.06947913310165355,3.317972092757465,-0.29836402928811623,0.5211688411926749
14,2.3911284815802105,-9.959337954259354,-1.1213797950307338,0.8963064858013681,0.09510587978911644,0.7475688415571753,0.41918307297335744,0.09853583154618395
15,-0.016648970638442506,4.681409438886988,0.523755670457632,0.2298916731476055,-0.1961967344878257,-6.793140788128248,0.13378455681586132,-0.8345819238695356
16,-2.0737884593158924,5.602149201794646,-0.6256589154452996,-1.114577931422346,-0.17443234675525865,4.0333417142131935,-0.2569112818271435,0.27953682803614655
17,-2.627754139293444,-3.388366249149101,0.4386427066958305,0.4442309284040178,0.3744906180040335,2.1430022511824802,1.083718077767836,-0.09024099821984244
18,-0.17977538480701583,3.0221935660983377,-1.196184339324077,0.49520631346383936,0.08861978805748194,-0.27962745055837956,0.09660997029579121,1.1775109484412836
19,1.0264489423394707,-1.3529223933097683,-0.7506358106951865,-0.03869149984181064,-0.3712270363566841,-1.7467876921951913,-0.4408092945046249,-0.7911285671331303
20,3.2907664032603066,2.3656883823996964,1.7125028458038116,-0.6108191509764822,-0.23909260365019058,9.437062284101728,-0.7244995064892503,-0.2498541356322752
21,-2.971920862776443,-7.992851277814111,-1.3553609368759538,0.6741791360460283,1.1885208167003576,-9.834975557016477,0.039775332937157515,-0.4691857609863517
22,0.6247278616273775,2.868038440751718,0.32751812700308847,-1.5106645940957577,-1.261666633259205,5.250388212245483,0.4478960694267329,0.45956747767290196
23,-0.3526633129825143,-0.08270231356192426,-0.9185800204030841,0.9923649730884136,0.389320905437172,-3.1930431495223672,0.5794494025875352,0.39647788382772475
24,0.6454985924505365,0.12164859836241249,1.9932767381462497,0.7616684465968788,0.6208530472597538,-0.8600362465518856,-1.0360719651187065,-0.42990258645182955
25,2.9213569015365692,10.140951683361948,-2.029771136085415,-0.11707215248224401,-0.10135216372529143,4.015730896452403,-1.219826046626972,0.19462412539632012
26,-3.5723056922303726,-9.369465323876057,1.278265771374862,-1.0442728072187393,0.3652798007749265,-2.593892258341292,0.7819956361978342,-0.9551118926664426
27,1.1070133876955595,2.760131700953991,1.4820858056034751,-0.3704203059028828,-0.41753307693137565,7.46267014798773,1.1422325565534113,0.6941024809396472
28,0.16680423903835617,-8.419148033966678,-0.23392097471956674,1.102163827616181,-0.48927843374919355,-12.161515418028038,0.01704936763892917,-0.09060932135057964
29,0.39172412789244504,7.651674373573826,-0.22642463345883357,-0.24953674254533098,0.8134496931929274,3.7986368139893614,-0.32121967037848975,0.038040828584608555
30,-3.820280810609262,7.693521215088481,-1.0184321091130073,0.46649900143166434,0.16686535446615913,-4.888302212366341,0.08099266931753313,-0.3871628687041193
31,3.7255498576743094,-11.362648139728662,1.2741278686676054,-0.8839564921046872,-1.2775828515845777,2.161355573063851,-1.512227300914601,0.08612633123956348
32,-0.9816490255934127,6.149677681271044,-0.8166929294743994,0.04254641710128482,2.8279868440702813,2.1450593230157367,1.9108858312424086,1.001749369011689
33,-1.1227310654361133,-12.398000816025217,-2.515455320227133,-0.46853094833717535,-3.1401429596465498,-4.430622842073191,1.3965145121865827,-0.701355814041734
34,2.42996180646756,8.035071318180599,2.2220297099420776,0.009754358859090928,0.49159975188523575,18.74232509374678,-1.2580422285223296,0.6055970535814827
35,-1.5327572272067869,4.949270804552157,-1.7570625408230995,1.3032288937088339,-0.32649436805230536,-18.10600260199144,0.039320387228142906,0.029067290681209723
36,-0.6596679043945244,-1.9948385734402905,1.4513817489320502,0.16003764734398374,0.7160631413451668,6.7127522319248385,-0.774666403563705,0.4604029773475
37,1.1204576164081175,-2.6699907721674094,-0.20366562930126975,0.23539006802516127,-1.2837517061929482,-0.6521353697778025,-0.7067896127575839,-0.6490262123557002
38,2.143892196217223,-4.089906425230993,0.899953623544917,-1.052889301561457,1.288743600933568,1.4139177496098512,0.5294295633449781,-0.235740079584005
39,-3.280655280000161,9.516460024492233,-2.371617890635491,0.1283097565822473,-1.022603511679172,0.3146746058865304,0.6969502105221803,0.06784824889731844
40,0.9066227189984488,-10.709665735196495,-0.1767413894913119,-0.07255511948367399,-2.6868612779968544,-1.1050370953645512,-1.0380763586531732,-0.0036784375357017396
41,-2.6774701698008414,16.81363780757289,3.9476511120669215,0.017308736075349884,5.004815524643567,3.2136231507401902,-0.5561145128009279,-0.18054806934240908
42,2.9201877616344802,-13.18652505591075,-2.7091890100435165,0.8187163153274142,-1.5045770738357156,-11.312933275157434,-0.0006182847467499641,-0.41938792634115174
43,-1.5472894922094156,-7.861201465373824,1.3238877360059291,-0.9196737575653415,0.888100744440381,6.348327317315416,-0.6505706394992856,0.2716476185235255
44,1.2201253263966123,13.777528738711737,-1.6118622377314438,-0.4594607047650001,-1.0369069128717374,-3.300579113415772,0.3870764522879311,-0.5060976958003707
45,0.055643312292801284,-7.273644545685386,1.2720673955947035,-0.46188778564622623,-0.08867515694354111,3.430668438748235,1.9056226001333219,0.4361641363909774
46,3.963632671620644,5.584259724890785,-0.3683897912480063,0.8888777899926552,4.94565292673361,-2.175825212962522,-0.7756290215910626,0.7002179543130875
47,-1.9541623577061102,-4.645098891260716,1.8212915059506827,0.19381686722795166,-3.2243257822189264,0.7671294380905067,-0.7372610470309748,-0.3637238035564012
48,3.7299501362155922,10.785533016353327,0.7510002388816446,0.34797518638391267,2.383153975026481,-0.48044010475330623,0.6959368675381228,-0.32794586013081606
49,0.8010286315246162,-16.07486233333043,-2.9021903549359394,-0.17156182915893936,-4.730134124575688,-3.903681296788811,0.12072204331655456,0.22147300312843443
50,-1.5138170711959447,8.441130845085695,0.6946498592196662,-0.31098294794935555,0.8327208133203463,1.5201038955774706,-0.4300289809210964,-0.03500684788201447
51,-2.813941126742236,4.5359447826937185,0.39219168981101404,0.12182870298830295,-1.9620160569334892,7.048192617960218,0.4784351440689125,0.20705241303547606
52,0.6863064348471255,0.7158428123486829,0.19419313727408394,0.05243959913566698,0.4663208927914724,1.8320935612547018,0.2783960381718691,0.37851198902352934
53,2.7216498260435458,-6.453578187359199,-2.4456375911696284,0.45135626019398245,1.1489477349891821,-4.188716878139637,0.8442357373747953,-0.6989160273241253
54,-7.4887633828089974,3.6190958307822143,2.28510741120472,-0.5617703739635758,1.7723601804352533,-2.0579391798920454,-1.1759938963380625,0.20886729272932847
55,3.2919867615965472,-0.053979290080860665,-0.6471779603105432,-0.4239123579799937,-2.147461091016023,-1.709942998027195,0.5470836098872098,0.20409190407882338
56,-2.538770172649123,-7.889520859351535,1.512893435430982,-0.7368534501564312,-0.2833931616711105,3.767437918687911,2.2843142872674127,0.6886760944662447
57,0.8513028542016343,2.32071166843798,-0.9696847484729716,1.1284865778681876,0.282507686437409,2.0333090365149573,-2.7488702422097653,-0.5616191865911571
58,-1.1856677441733154,0.29684077112392515,0.0802228448702067,0.0033523556276193744,0.20361088316706955,-0.23866534727395106,-0.007589189392211537,-0.27775530444581253
59,3.9428925920209963,-0.897754288345709,-1.7664002771615657,-0.6077419497826142,-0.36208930358698943,-7.865815584314632,0.3203438183862062,-0.08441449486647468
60,-2.7084371501459827,-3.2651738979256493,1.1486983796634433,0.06157728164570386,2.385637743301583,-2.4609158293010367,0.3291864323742928,-0.3263568791070748
61,-2.533807718692401,17.532364496321804,1.3079608256547601,0.3867007717545903,-3.097655965459202,15.152391909018519,-1.3265870154254493,0.34291643572984665
62,0.9452796430214505,-7.289871763611018,-1.05610404582157,0.7299348315842309,3.0580628751215926,-3.4641509328546363,0.8338594893235118,-0.019752965521937504
63,-0.5842748727372964,-6.010777839048103,-1.7581299860311361,0.10693360220575698,-0.4949487943666995,-3.607192803949985,1.0097309851843086,0.1732819623373958
